user_id,timestamp,activity_type,device_id,location,network_activity_flag,attack_label,session_duration,platform_usage,login_hour,device_change_flag,location_change_flag,midnight_login_flag,high_activity_flag,short_session_flag,network_anomaly_flag,risk_score,is_anomaly,anomaly_type
USR_015,2025-03-27T16:45:00Z,login,ThinkPad_X1,Medan,1,normal,2217,Twitter,16,1,0,0,0,0,0,0.2,0,None
USR_015,2025-03-07T09:34:00Z,logout,Mobile_Android,Berlin,1,normal,350,Teams,9,1,1,0,0,0,0,0.4,1,location
USR_015,2025-03-17T22:05:00Z,logout,Workstation_01,Surabaya,1,normal,657,LinkedIn,22,0,1,0,0,0,0,0.2,0,None
USR_015,2025-03-29T13:01:00Z,login,Workstation_01,Medan,1,normal,224,Teams,13,0,0,0,0,0,0,0.0,0,None
USR_015,2025-03-19T17:33:00Z,upload,Workstation_01,Medan,1,normal,845,GitHub,17,0,0,0,0,0,0,0.0,0,None
USR_015,2025-03-20T12:04:00Z,upload,Workstation_01,Medan,1,normal,164,Slack,12,0,0,0,0,0,0,0.0,0,None
USR_015,2025-03-19T17:08:00Z,file_access,Workstation_01,Medan,1,normal,2180,Twitter,17,0,0,0,0,0,0,0.0,0,None
USR_015,2025-03-10T02:10:00Z,login,Workstation_01,Medan,1,normal,2122,Teams,2,0,0,1,0,0,0,0.1,0,None
USR_015,2025-03-06T02:06:00Z,login,Workstation_01,Medan,1,normal,135,Teams,2,0,0,1,1,0,0,0.2,0,None
USR_015,2025-03-10T17:41:00Z,download,ThinkPad_X1,Medan,1,normal,957,Teams,17,1,0,0,0,0,0,0.2,0,None
USR_015,2025-03-25T05:22:00Z,download,Workstation_01,Medan,1,normal,2811,Twitter,5,0,0,1,0,0,0,0.1,0,None
USR_015,2025-03-20T11:54:00Z,file_access,Workstation_01,Medan,1,normal,1427,Twitter,11,0,0,0,0,0,0,0.0,0,None
USR_015,2025-03-22T06:45:00Z,login,Workstation_01,Medan,1,normal,2201,Teams,6,0,0,0,0,0,0,0.0,0,None
USR_015,2025-03-02T09:27:00Z,download,Workstation_01,Medan,1,normal,961,Teams,9,0,0,0,0,0,0,0.0,0,None
USR_015,2025-03-28T11:24:00Z,download,Workstation_01,Medan,1,normal,2647,Twitter,11,0,0,0,0,0,0,0.0,0,None
USR_015,2025-03-27T02:01:00Z,logout,Workstation_01,Medan,1,normal,3539,Twitter,2,0,0,1,0,0,0,0.1,0,None
USR_015,2025-03-03T06:36:00Z,logout,Workstation_01,Medan,1,normal,1397,Twitter,6,0,0,0,0,0,0,0.0,0,None
USR_015,2025-03-25T05:58:00Z,download,Workstation_01,Medan,1,normal,2344,Twitter,5,0,0,1,0,0,0,0.1,0,None
USR_015,2025-03-30T16:23:00Z,upload,Workstation_01,Medan,1,probe,434,GitHub,16,0,0,0,0,0,1,0.3,1,network
USR_015,2025-03-21T12:27:00Z,login,Workstation_01,Medan,1,normal,3305,GitHub,12,0,0,0,0,0,0,0.0,0,None
USR_015,2025-03-22T14:09:00Z,upload,Mobile_Android,Medan,1,normal,2376,Teams,14,1,0,0,0,0,0,0.2,0,None
USR_015,2025-03-03T18:34:00Z,upload,Workstation_01,Medan,1,normal,905,LinkedIn,18,0,0,0,0,0,0,0.0,0,None
USR_015,2025-03-20T08:32:00Z,file_access,Workstation_01,Singapore,1,normal,2532,LinkedIn,8,0,1,0,0,0,0,0.2,0,None
USR_015,2025-03-28T23:22:00Z,login,Workstation_01,Medan,1,normal,152,Twitter,23,0,0,0,0,0,0,0.0,0,None
USR_015,2025-03-02T18:01:00Z,file_access,Workstation_01,Medan,1,normal,2792,Twitter,18,0,0,0,0,0,0,0.0,0,None
USR_015,2025-03-10T00:39:00Z,logout,Mobile_Android,Medan,1,dos,1948,Twitter,0,1,0,1,0,0,1,0.6,1,network
USR_015,2025-03-23T18:26:00Z,upload,Workstation_01,Medan,1,bruteforce,905,Teams,18,0,0,0,0,0,1,0.3,1,network
USR_015,2025-03-17T18:50:00Z,download,Mobile_Android,Medan,1,normal,2602,Twitter,18,1,0,0,0,0,0,0.2,0,None
USR_015,2025-03-30T20:59:00Z,logout,Workstation_01,Medan,1,normal,1315,Teams,20,0,0,0,0,0,0,0.0,0,None
USR_015,2025-03-22T16:43:00Z,file_access,Workstation_01,Medan,1,normal,1435,LinkedIn,16,0,0,0,0,0,0,0.0,0,None
USR_015,2025-03-11T21:33:00Z,file_access,Workstation_01,Medan,1,normal,2206,Teams,21,0,0,0,0,0,0,0.0,0,None
USR_015,2025-03-24T21:46:00Z,login,Workstation_01,Medan,1,normal,1169,Twitter,21,0,0,0,0,0,0,0.0,0,None
USR_015,2025-03-11T00:23:00Z,file_access,Workstation_01,Medan,1,normal,3331,Twitter,0,0,0,1,0,0,0,0.1,0,None
USR_015,2025-03-18T08:23:00Z,upload,Workstation_01,Medan,1,normal,2439,Slack,8,0,0,0,0,0,0,0.0,0,None
USR_015,2025-03-17T05:47:00Z,upload,Workstation_01,Medan,1,normal,465,Teams,5,0,0,1,0,0,0,0.1,0,None
USR_015,2025-03-23T04:54:00Z,logout,Workstation_01,Medan,1,normal,2283,LinkedIn,4,0,0,1,0,0,0,0.1,0,None
USR_015,2025-03-10T20:46:00Z,file_access,Workstation_01,Berlin,1,normal,134,Slack,20,0,1,0,0,0,0,0.2,0,None
USR_015,2025-03-04T04:48:00Z,file_access,Workstation_01,Medan,1,normal,1294,GitHub,4,0,0,1,0,0,0,0.1,0,None
USR_015,2025-03-10T09:23:00Z,file_access,Workstation_01,Medan,1,normal,1989,LinkedIn,9,0,0,0,0,0,0,0.0,0,None
USR_015,2025-03-19T11:12:00Z,logout,Workstation_01,Medan,1,normal,3086,Teams,11,0,0,0,0,0,0,0.0,0,None
USR_015,2025-03-03T23:17:00Z,upload,Workstation_01,Medan,1,normal,1006,Twitter,23,0,0,0,0,0,0,0.0,0,None
USR_015,2025-03-08T21:37:00Z,download,Workstation_01,Medan,1,dos,1770,LinkedIn,21,0,0,0,0,0,1,0.3,1,network
USR_015,2025-03-18T07:20:00Z,login,Workstation_01,Medan,1,normal,2565,Twitter,7,0,0,0,0,0,0,0.0,0,None
USR_015,2025-03-08T15:22:00Z,logout,Workstation_01,Medan,1,normal,2324,GitHub,15,0,0,0,0,0,0,0.0,0,None
USR_015,2025-03-05T13:18:00Z,upload,Workstation_01,Medan,1,normal,920,Teams,13,0,0,0,0,0,0,0.0,0,None
USR_015,2025-03-23T04:36:00Z,file_access,Workstation_01,Medan,1,normal,1329,Teams,4,0,0,1,0,0,0,0.1,0,None
USR_015,2025-03-24T21:10:00Z,login,Workstation_01,Medan,1,normal,2921,Slack,21,0,0,0,0,0,0,0.0,0,None
USR_015,2025-03-02T22:05:00Z,logout,Workstation_01,Medan,1,normal,235,GitHub,22,0,0,0,0,0,0,0.0,0,None
USR_016,2025-03-02T08:58:00Z,logout,ThinkPad_X1,Medan,1,normal,521,Teams,8,0,0,0,0,0,0,0.0,0,None
USR_016,2025-03-22T10:58:00Z,logout,ThinkPad_X1,Medan,1,normal,814,Slack,10,0,0,0,0,0,0,0.0,0,None
USR_016,2025-03-10T17:14:00Z,download,ThinkPad_X1,Medan,1,normal,1617,Teams,17,0,0,0,0,0,0,0.0,0,None
USR_016,2025-03-23T21:33:00Z,file_access,ThinkPad_X1,Medan,1,normal,1445,GitHub,21,0,0,0,0,0,0,0.0,0,None
USR_016,2025-03-15T00:25:00Z,file_access,ThinkPad_X1,Medan,1,normal,3264,LinkedIn,0,0,0,1,0,0,0,0.1,0,None
USR_016,2025-03-08T05:08:00Z,file_access,ThinkPad_X1,Medan,1,normal,2649,Teams,5,0,0,1,0,0,0,0.1,0,None
USR_016,2025-03-03T04:51:00Z,download,ThinkPad_X1,Medan,1,normal,1378,LinkedIn,4,0,0,1,0,0,0,0.1,0,None
USR_016,2025-03-12T20:44:00Z,file_access,ThinkPad_X1,Berlin,1,normal,100,Twitter,20,0,1,0,0,1,0,0.3,1,location
USR_016,2025-03-01T20:43:00Z,upload,ThinkPad_X1,Medan,1,normal,2811,Slack,20,0,0,0,0,0,0,0.0,0,None
USR_016,2025-03-24T18:57:00Z,logout,ThinkPad_X1,Berlin,1,normal,555,LinkedIn,18,0,1,0,1,0,0,0.3,1,location
USR_016,2025-03-23T07:27:00Z,upload,ThinkPad_X1,Medan,1,normal,107,Teams,7,0,0,0,0,1,0,0.1,0,None
USR_016,2025-03-17T12:27:00Z,login,ThinkPad_X1,Medan,1,normal,1894,GitHub,12,0,0,0,0,0,0,0.0,0,None
USR_016,2025-03-11T16:50:00Z,upload,Mobile_Android,Medan,1,normal,287,Teams,16,1,0,0,1,0,0,0.3,1,location
USR_016,2025-03-15T02:08:00Z,upload,ThinkPad_X1,Medan,1,normal,516,GitHub,2,0,0,1,0,0,0,0.1,0,None
USR_016,2025-03-08T19:42:00Z,upload,ThinkPad_X1,Medan,1,normal,3067,Twitter,19,0,0,0,0,0,0,0.0,0,None
USR_016,2025-03-24T08:48:00Z,upload,ThinkPad_X1,Medan,1,normal,3448,LinkedIn,8,0,0,0,0,0,0,0.0,0,None
USR_016,2025-03-13T14:09:00Z,file_access,ThinkPad_X1,Medan,1,normal,302,Teams,14,0,0,0,0,0,0,0.0,0,None
USR_016,2025-03-02T15:30:00Z,file_access,ThinkPad_X1,Medan,1,normal,2093,LinkedIn,15,0,0,0,0,0,0,0.0,0,None
USR_016,2025-03-19T10:19:00Z,download,ThinkPad_X1,Medan,1,normal,2821,Twitter,10,0,0,0,0,0,0,0.0,0,None
USR_016,2025-03-24T23:07:00Z,logout,ThinkPad_X1,Medan,1,normal,284,Teams,23,0,0,0,0,0,0,0.0,0,None
USR_016,2025-03-06T21:30:00Z,file_access,ThinkPad_X1,Medan,1,normal,1537,LinkedIn,21,0,0,0,0,0,0,0.0,0,None
USR_016,2025-03-28T11:52:00Z,download,ThinkPad_X1,Medan,1,normal,668,Twitter,11,0,0,0,0,0,0,0.0,0,None
USR_016,2025-03-21T13:28:00Z,file_access,ThinkPad_X1,Medan,1,normal,3591,LinkedIn,13,0,0,0,0,0,0,0.0,0,None
USR_016,2025-03-01T09:33:00Z,upload,ThinkPad_X1,London,1,normal,3357,GitHub,9,0,1,0,0,0,0,0.2,0,None
USR_016,2025-03-02T05:45:00Z,login,ThinkPad_X1,Berlin,1,normal,3380,LinkedIn,5,0,1,1,0,0,0,0.3,1,location
USR_016,2025-03-01T06:20:00Z,download,ThinkPad_X1,London,1,normal,2822,Slack,6,0,1,0,0,0,0,0.2,0,None
USR_016,2025-03-30T16:24:00Z,login,Workstation_01,Medan,1,normal,2286,LinkedIn,16,1,0,0,0,0,0,0.2,0,None
USR_016,2025-03-30T08:06:00Z,file_access,ThinkPad_X1,Medan,1,normal,3330,Slack,8,0,0,0,0,0,0,0.0,0,None
USR_016,2025-03-05T15:10:00Z,download,ThinkPad_X1,Medan,1,normal,2000,Teams,15,0,0,0,0,0,0,0.0,0,None
USR_016,2025-03-20T22:57:00Z,download,ThinkPad_X1,Medan,1,normal,1083,Twitter,22,0,0,0,0,0,0,0.0,0,None
USR_016,2025-03-09T01:49:00Z,logout,ThinkPad_X1,Medan,1,normal,1596,GitHub,1,0,0,1,0,0,0,0.1,0,None
USR_016,2025-03-21T05:01:00Z,upload,ThinkPad_X1,Medan,1,normal,2340,Teams,5,0,0,1,0,0,0,0.1,0,None
USR_016,2025-03-27T18:25:00Z,logout,ThinkPad_X1,Medan,1,normal,1471,Teams,18,0,0,0,0,0,0,0.0,0,None
USR_016,2025-03-02T14:03:00Z,download,ThinkPad_X1,Medan,1,normal,3250,LinkedIn,14,0,0,0,0,0,0,0.0,0,None
USR_016,2025-03-17T08:33:00Z,login,ThinkPad_X1,Medan,1,normal,1230,LinkedIn,8,0,0,0,0,0,0,0.0,0,None
USR_016,2025-03-09T13:59:00Z,download,ThinkPad_X1,Berlin,1,normal,1635,GitHub,13,0,1,0,0,0,0,0.2,0,None
USR_016,2025-03-05T00:46:00Z,upload,MacBook_Air,Medan,1,normal,414,Teams,0,1,0,1,0,0,0,0.3,1,location
USR_016,2025-03-08T23:54:00Z,upload,ThinkPad_X1,Medan,1,normal,409,LinkedIn,23,0,0,0,0,0,0,0.0,0,None
USR_016,2025-03-08T10:54:00Z,upload,ThinkPad_X1,Medan,1,normal,1504,Teams,10,0,0,0,0,0,0,0.0,0,None
USR_016,2025-03-08T03:17:00Z,login,ThinkPad_X1,Medan,1,normal,3097,Slack,3,0,0,1,0,0,0,0.1,0,None
USR_016,2025-03-10T11:57:00Z,upload,ThinkPad_X1,Medan,1,normal,899,Slack,11,0,0,0,0,0,0,0.0,0,None
USR_016,2025-03-13T15:26:00Z,login,ThinkPad_X1,Medan,1,normal,354,LinkedIn,15,0,0,0,0,0,0,0.0,0,None
USR_016,2025-03-19T21:05:00Z,file_access,ThinkPad_X1,Berlin,1,normal,2146,LinkedIn,21,0,1,0,0,0,0,0.2,0,None
USR_016,2025-03-27T07:47:00Z,download,ThinkPad_X1,Medan,1,normal,2602,LinkedIn,7,0,0,0,0,0,0,0.0,0,None
USR_016,2025-03-12T19:12:00Z,logout,ThinkPad_X1,Medan,1,normal,3597,LinkedIn,19,0,0,0,0,0,0,0.0,0,None
USR_016,2025-03-27T17:11:00Z,logout,Mobile_iOS,Medan,1,normal,620,Slack,17,1,0,0,0,0,0,0.2,0,None
USR_016,2025-03-17T18:14:00Z,login,ThinkPad_X1,Surabaya,1,normal,3230,Twitter,18,0,1,0,0,0,0,0.2,0,None
USR_016,2025-03-16T22:15:00Z,login,Mobile_Android,Medan,1,probe,1345,Teams,22,1,0,0,0,0,1,0.5,1,network
USR_016,2025-03-15T23:14:00Z,upload,ThinkPad_X1,Medan,1,normal,2025,Slack,23,0,0,0,0,0,0,0.0,0,None
USR_016,2025-03-08T19:25:00Z,download,ThinkPad_X1,Medan,1,normal,1630,LinkedIn,19,0,0,0,0,0,0,0.0,0,None
USR_017,2025-03-06T01:09:00Z,logout,Mobile_Android,Singapore,1,normal,1454,LinkedIn,1,0,0,1,0,0,0,0.1,0,None
USR_017,2025-03-17T07:51:00Z,file_access,Mobile_Android,Singapore,1,normal,919,LinkedIn,7,0,0,0,0,0,0,0.0,0,None
USR_017,2025-03-22T15:19:00Z,file_access,Mobile_Android,Medan,1,normal,797,Slack,15,0,1,0,0,0,0,0.2,0,None
USR_017,2025-03-13T13:35:00Z,download,Mobile_Android,Singapore,1,dos,2145,Twitter,13,0,0,0,0,0,1,0.3,1,network
USR_017,2025-03-02T08:42:00Z,logout,Mobile_Android,Singapore,1,normal,3104,GitHub,8,0,0,0,0,0,0,0.0,0,None
USR_017,2025-03-26T13:23:00Z,logout,Mobile_Android,Singapore,1,bruteforce,395,LinkedIn,13,0,0,0,0,0,1,0.3,1,network
USR_017,2025-03-17T04:53:00Z,login,Mobile_Android,Berlin,1,normal,2279,Twitter,4,0,1,1,0,0,0,0.3,1,location
USR_017,2025-03-28T12:21:00Z,file_access,Mobile_Android,Surabaya,1,normal,2834,GitHub,12,0,1,0,0,0,0,0.2,0,None
USR_017,2025-03-26T09:52:00Z,logout,Mobile_Android,Singapore,1,normal,2780,Slack,9,0,0,0,0,0,0,0.0,0,None
USR_017,2025-03-15T06:22:00Z,download,ThinkPad_X1,Singapore,1,normal,1948,LinkedIn,6,1,0,0,0,0,0,0.2,0,None
USR_017,2025-03-06T14:36:00Z,download,Mobile_Android,Singapore,1,normal,1478,GitHub,14,0,0,0,0,0,0,0.0,0,None
USR_017,2025-03-13T22:56:00Z,login,Mobile_Android,Singapore,1,normal,770,LinkedIn,22,0,0,0,0,0,0,0.0,0,None
USR_017,2025-03-15T02:17:00Z,logout,Mobile_Android,Singapore,1,normal,1224,Slack,2,0,0,1,0,0,0,0.1,0,None
USR_017,2025-03-26T12:44:00Z,login,Mobile_Android,Singapore,1,normal,1910,Slack,12,0,0,0,0,0,0,0.0,0,None
USR_017,2025-03-14T14:00:00Z,file_access,Mobile_Android,Singapore,1,normal,184,GitHub,14,0,0,0,0,0,0,0.0,0,None
USR_017,2025-03-16T17:47:00Z,file_access,Mobile_Android,Singapore,1,dos,308,Teams,17,0,0,0,0,0,1,0.3,1,network
USR_017,2025-03-08T03:56:00Z,download,Mobile_Android,Singapore,1,normal,534,Teams,3,0,0,1,0,0,0,0.1,0,None
USR_017,2025-03-05T23:38:00Z,login,Mobile_Android,Singapore,1,normal,1173,Teams,23,0,0,0,0,0,0,0.0,0,None
USR_017,2025-03-22T09:54:00Z,logout,Mobile_Android,Singapore,1,normal,2383,Slack,9,0,0,0,0,0,0,0.0,0,None
USR_017,2025-03-17T15:01:00Z,upload,Mobile_Android,Singapore,1,normal,2719,Twitter,15,0,0,0,0,0,0,0.0,0,None
USR_017,2025-03-27T04:22:00Z,download,Mobile_Android,Singapore,1,normal,930,LinkedIn,4,0,0,1,0,0,0,0.1,0,None
USR_017,2025-03-15T15:09:00Z,logout,Mobile_Android,Singapore,1,normal,1122,Twitter,15,0,0,0,0,0,0,0.0,0,None
USR_017,2025-03-29T07:43:00Z,file_access,Mobile_Android,Singapore,1,normal,1442,Slack,7,0,0,0,0,0,0,0.0,0,None
USR_017,2025-03-13T08:11:00Z,upload,Mobile_Android,Singapore,1,normal,1869,LinkedIn,8,0,0,0,1,0,0,0.1,0,None
USR_017,2025-03-30T15:46:00Z,file_access,Mobile_Android,Singapore,1,normal,2966,GitHub,15,0,0,0,0,0,0,0.0,0,None
USR_017,2025-03-15T01:49:00Z,login,Mobile_Android,Singapore,1,normal,2135,GitHub,1,0,0,1,1,0,0,0.2,0,None
USR_017,2025-03-21T08:54:00Z,file_access,Mobile_Android,Singapore,1,normal,3074,Twitter,8,0,0,0,0,0,0,0.0,0,None
USR_017,2025-03-29T21:21:00Z,login,Mobile_Android,Singapore,1,normal,1980,Teams,21,0,0,0,0,0,0,0.0,0,None
USR_017,2025-03-21T22:35:00Z,logout,Workstation_01,Singapore,1,normal,865,Teams,22,1,0,0,0,0,0,0.2,0,None
USR_017,2025-03-05T23:04:00Z,login,Mobile_Android,Singapore,1,normal,3130,Slack,23,0,0,0,1,0,0,0.1,0,None
USR_017,2025-03-20T11:36:00Z,download,Mobile_Android,Singapore,1,normal,327,GitHub,11,0,0,0,0,0,0,0.0,0,None
USR_017,2025-03-08T01:00:00Z,login,Mobile_iOS,Singapore,1,normal,95,GitHub,1,1,0,1,0,1,0,0.4,1,location
USR_017,2025-03-11T04:43:00Z,upload,Mobile_Android,Singapore,1,normal,1504,GitHub,4,0,0,1,0,0,0,0.1,0,None
USR_017,2025-03-14T23:09:00Z,logout,Mobile_Android,Singapore,1,normal,354,GitHub,23,0,0,0,0,0,0,0.0,0,None
USR_017,2025-03-01T04:02:00Z,logout,Mobile_Android,Singapore,1,normal,2652,LinkedIn,4,0,0,1,0,0,0,0.1,0,None
USR_017,2025-03-17T06:06:00Z,download,Mobile_Android,Singapore,1,normal,1769,Slack,6,0,0,0,0,0,0,0.0,0,None
USR_017,2025-03-24T13:19:00Z,file_access,Mobile_Android,Singapore,1,normal,539,LinkedIn,13,0,0,0,0,0,0,0.0,0,None
USR_017,2025-03-24T10:29:00Z,logout,Mobile_Android,Singapore,1,bruteforce,1503,Teams,10,0,0,0,0,0,1,0.3,1,network
USR_017,2025-03-03T12:24:00Z,upload,Mobile_Android,Singapore,1,normal,60,Slack,12,0,0,0,0,1,0,0.1,0,None
USR_017,2025-03-03T21:03:00Z,download,Mobile_Android,Surabaya,1,normal,2671,GitHub,21,0,1,0,0,0,0,0.2,0,None
USR_017,2025-03-13T19:30:00Z,logout,Mobile_Android,Singapore,1,normal,327,Twitter,19,0,0,0,0,0,0,0.0,0,None
USR_017,2025-03-12T19:28:00Z,login,Mobile_Android,Singapore,1,normal,3463,Slack,19,0,0,0,0,0,0,0.0,0,None
USR_017,2025-03-15T15:08:00Z,upload,Mobile_Android,Singapore,1,normal,3545,Teams,15,0,0,0,0,0,0,0.0,0,None
USR_017,2025-03-02T04:03:00Z,login,ThinkPad_X1,Singapore,1,normal,2467,Twitter,4,1,0,1,0,0,0,0.3,1,location
USR_017,2025-03-19T10:07:00Z,logout,Mobile_Android,Surabaya,1,normal,3226,GitHub,10,0,1,0,0,0,0,0.2,0,None
USR_017,2025-03-02T01:39:00Z,login,Mobile_Android,Singapore,1,normal,2854,GitHub,1,0,0,1,0,0,0,0.1,0,None
USR_017,2025-03-01T21:29:00Z,login,Mobile_Android,Singapore,1,probe,1123,Twitter,21,0,0,0,0,0,1,0.3,1,network
USR_017,2025-03-28T00:53:00Z,logout,Mobile_Android,Singapore,1,normal,2095,GitHub,0,0,0,1,0,0,0,0.1,0,None
USR_017,2025-03-30T19:01:00Z,upload,Mobile_Android,Singapore,1,normal,2149,GitHub,19,0,0,0,0,0,0,0.0,0,None
USR_017,2025-03-19T10:43:00Z,login,Workstation_01,Singapore,1,normal,431,GitHub,10,1,0,0,0,0,0,0.2,0,None
USR_018,2025-03-22T03:56:00Z,download,Mobile_Android,Singapore,1,normal,3352,LinkedIn,3,0,0,1,0,0,0,0.1,0,None
USR_018,2025-03-19T22:53:00Z,logout,Mobile_Android,Singapore,1,normal,446,GitHub,22,0,0,0,0,0,0,0.0,0,None
USR_018,2025-03-06T07:54:00Z,logout,Mobile_Android,London,1,normal,2680,Slack,7,0,1,0,0,0,0,0.2,0,None
USR_018,2025-03-17T19:11:00Z,login,Mobile_Android,Singapore,1,normal,1555,Teams,19,0,0,0,0,0,0,0.0,0,None
USR_018,2025-03-19T07:52:00Z,file_access,Mobile_Android,Singapore,1,normal,3052,Slack,7,0,0,0,0,0,0,0.0,0,None
USR_018,2025-03-21T01:38:00Z,download,Mobile_Android,Singapore,1,normal,438,LinkedIn,1,0,0,1,1,0,0,0.2,0,None
USR_018,2025-03-19T18:07:00Z,login,Mobile_Android,Singapore,1,normal,2312,Slack,18,0,0,0,0,0,0,0.0,0,None
USR_018,2025-03-26T01:31:00Z,logout,Mobile_Android,Singapore,1,dos,1491,GitHub,1,0,0,1,0,0,1,0.4,1,network
USR_018,2025-03-05T00:14:00Z,logout,Mobile_Android,Singapore,1,normal,150,Teams,0,0,0,1,0,0,0,0.1,0,None
USR_018,2025-03-15T13:11:00Z,file_access,Mobile_Android,Singapore,1,normal,2366,LinkedIn,13,0,0,0,0,0,0,0.0,0,None
USR_018,2025-03-04T14:23:00Z,logout,Mobile_Android,Singapore,1,normal,3326,Teams,14,0,0,0,0,0,0,0.0,0,None
USR_018,2025-03-06T04:42:00Z,login,Mobile_Android,Singapore,1,normal,529,Teams,4,0,0,1,0,0,0,0.1,0,None
USR_018,2025-03-07T02:37:00Z,download,Mobile_Android,Singapore,1,probe,2846,Twitter,2,0,0,1,0,0,1,0.4,1,network
USR_018,2025-03-01T06:47:00Z,upload,Mobile_Android,Singapore,1,normal,2913,LinkedIn,6,0,0,0,0,0,0,0.0,0,None
USR_018,2025-03-18T06:27:00Z,login,Mobile_Android,Singapore,1,normal,143,Slack,6,0,0,0,0,0,0,0.0,0,None
USR_018,2025-03-18T10:11:00Z,login,Mobile_Android,Singapore,1,normal,1099,GitHub,10,0,0,0,0,0,0,0.0,0,None
USR_018,2025-03-26T01:33:00Z,login,Mobile_Android,Singapore,1,normal,1789,Slack,1,0,0,1,0,0,0,0.1,0,None
USR_018,2025-03-16T14:47:00Z,logout,Mobile_Android,Jakarta,1,normal,3182,GitHub,14,0,1,0,0,0,0,0.2,0,None
USR_018,2025-03-14T17:46:00Z,logout,Mobile_Android,Singapore,1,normal,372,Teams,17,0,0,0,0,0,0,0.0,0,None
USR_018,2025-03-13T09:02:00Z,upload,Mobile_Android,London,1,normal,2772,LinkedIn,9,0,1,0,0,0,0,0.2,0,None
USR_018,2025-03-19T06:38:00Z,file_access,Mobile_Android,Singapore,1,normal,3279,LinkedIn,6,0,0,0,0,0,0,0.0,0,None
USR_018,2025-03-29T13:48:00Z,upload,Mobile_Android,Singapore,1,normal,2284,Twitter,13,0,0,0,0,0,0,0.0,0,None
USR_018,2025-03-06T23:50:00Z,file_access,Mobile_Android,Singapore,1,normal,1391,Teams,23,0,0,0,0,0,0,0.0,0,None
USR_018,2025-03-02T10:43:00Z,upload,Mobile_Android,Medan,1,normal,1770,Twitter,10,0,1,0,0,0,0,0.2,0,None
USR_018,2025-03-25T06:48:00Z,download,Mobile_Android,Singapore,1,bruteforce,489,GitHub,6,0,0,0,0,0,1,0.3,1,network
USR_018,2025-03-24T12:54:00Z,upload,Mobile_Android,Singapore,1,normal,1898,Teams,12,0,0,0,0,0,0,0.0,0,None
USR_018,2025-03-10T04:16:00Z,logout,Mobile_Android,Singapore,1,normal,2789,LinkedIn,4,0,0,1,0,0,0,0.1,0,None
USR_018,2025-03-02T20:43:00Z,login,Mobile_Android,Jakarta,1,normal,567,LinkedIn,20,0,1,0,0,0,0,0.2,0,None
USR_018,2025-03-28T17:02:00Z,file_access,Mobile_Android,Singapore,1,normal,2512,Teams,17,0,0,0,0,0,0,0.0,0,None
USR_018,2025-03-15T06:18:00Z,file_access,Mobile_Android,Singapore,1,bruteforce,233,GitHub,6,0,0,0,0,0,1,0.3,1,network
USR_018,2025-03-07T21:57:00Z,login,Mobile_Android,Surabaya,1,normal,547,LinkedIn,21,0,1,0,0,0,0,0.2,0,None
USR_018,2025-03-20T12:08:00Z,file_access,Mobile_Android,Singapore,1,normal,459,LinkedIn,12,0,0,0,0,0,0,0.0,0,None
USR_018,2025-03-27T16:15:00Z,file_access,Mobile_Android,Berlin,1,normal,1014,LinkedIn,16,0,1,0,0,0,0,0.2,0,None
USR_018,2025-03-30T09:42:00Z,login,Mobile_Android,Medan,1,normal,1461,GitHub,9,0,1,0,0,0,0,0.2,0,None
USR_018,2025-03-02T11:55:00Z,logout,Mobile_Android,Singapore,1,normal,1237,GitHub,11,0,0,0,0,0,0,0.0,0,None
USR_018,2025-03-15T08:52:00Z,logout,Mobile_Android,Singapore,1,normal,3457,LinkedIn,8,0,0,0,0,0,0,0.0,0,None
USR_018,2025-03-04T23:34:00Z,file_access,Mobile_iOS,Singapore,1,probe,2651,LinkedIn,23,1,0,0,0,0,1,0.5,1,network
USR_018,2025-03-25T16:24:00Z,logout,Mobile_Android,Singapore,1,normal,1040,LinkedIn,16,0,0,0,0,0,0,0.0,0,None
USR_018,2025-03-26T20:21:00Z,file_access,Mobile_Android,Singapore,1,normal,1658,LinkedIn,20,0,0,0,0,0,0,0.0,0,None
USR_018,2025-03-11T17:50:00Z,login,Mobile_Android,Singapore,1,normal,448,Twitter,17,0,0,0,0,0,0,0.0,0,None
USR_018,2025-03-02T19:15:00Z,login,Mobile_Android,Singapore,1,normal,3234,Slack,19,0,0,0,0,0,0,0.0,0,None
USR_018,2025-03-02T01:58:00Z,logout,Mobile_Android,Singapore,1,normal,2220,Teams,1,0,0,1,0,0,0,0.1,0,None
USR_018,2025-03-26T02:24:00Z,file_access,ThinkPad_X1,Singapore,1,normal,3350,GitHub,2,1,0,1,0,0,0,0.3,1,location
USR_018,2025-03-29T11:46:00Z,logout,Mobile_Android,Singapore,1,normal,3380,Slack,11,0,0,0,0,0,0,0.0,0,None
USR_018,2025-03-30T11:05:00Z,logout,Mobile_Android,Singapore,1,normal,3537,Teams,11,0,0,0,0,0,0,0.0,0,None
USR_018,2025-03-28T11:18:00Z,download,Mobile_Android,Singapore,1,normal,2211,Teams,11,0,0,0,0,0,0,0.0,0,None
USR_018,2025-03-04T18:11:00Z,logout,Mobile_Android,Singapore,1,normal,1096,Slack,18,0,0,0,0,0,0,0.0,0,None
USR_018,2025-03-18T10:53:00Z,logout,Mobile_Android,Singapore,1,normal,101,Twitter,10,0,0,0,0,1,0,0.1,0,None
