user_id,timestamp,device_id,location,user_role,activity_type,resource_accessed,session_duration,is_anomaly,anomaly_type,login_hour,device_change_flag,location_change_flag,midnight_login_flag,short_session_flag,high_activity_flag,risk_score
USR_015,2024-01-03 11:11:05,MacBook-Pro,Bandung,staff,login,internal_tool,2689,1,behavioral,11,1,0,0,0,0,0.2
USR_015,2024-01-03 14:11:26,iPhone-13,Bandung,staff,login,internal_tool,2399,0,None,14,0,0,0,0,0,0.0
USR_015,2024-01-04 07:07:22,iPhone-13,Bandung,staff,download,internal_tool,2377,0,None,7,0,0,0,0,0,0.0
USR_015,2024-01-04 07:09:02,iPhone-13,Bandung,staff,logout,internal_tool,2647,0,None,7,0,0,0,0,0,0.0
USR_015,2024-01-04 10:11:49,iPhone-13,Bandung,staff,file_access,database,2355,0,None,10,0,0,0,0,0,0.0
USR_015,2024-01-05 11:20:24,iPhone-13,Bandung,staff,login,public_docs,2523,0,None,11,0,0,0,0,0,0.0
USR_015,2024-01-08 12:44:24,iPhone-13,Bandung,staff,download,public_docs,2421,0,None,12,0,0,0,0,0,0.0
USR_015,2024-01-08 13:16:38,iPhone-13,Bandung,staff,logout,public_docs,2566,0,None,13,0,0,0,0,0,0.0
USR_015,2024-01-09 09:50:56,iPhone-13,Bandung,staff,login,internal_tool,2477,0,None,9,0,0,0,0,0,0.0
USR_015,2024-01-09 11:14:53,iPhone-13,Bandung,staff,logout,public_docs,2444,0,None,11,0,0,0,0,0,0.0
USR_015,2024-01-10 11:22:09,iPhone-13,Bandung,staff,upload,database,2585,0,None,11,0,0,0,0,0,0.0
USR_015,2024-01-11 13:20:19,iPhone-13,Bandung,staff,login,internal_tool,2441,0,None,13,0,0,0,0,0,0.0
USR_015,2024-01-12 10:03:28,iPhone-13,Bandung,staff,download,database,2321,0,None,10,0,0,0,0,0,0.0
USR_015,2024-01-12 12:40:11,iPhone-13,Bandung,staff,file_access,database,2389,0,None,12,0,0,0,0,0,0.0
USR_015,2024-01-12 14:41:33,iPhone-13,Tokyo,staff,download,internal_tool,2268,1,location,14,0,1,0,0,0,0.2
USR_015,2024-01-15 12:50:49,iPhone-13,Bandung,staff,file_access,public_docs,2755,0,None,12,0,0,0,0,0,0.0
USR_015,2024-01-16 08:06:06,iPhone-13,Bandung,staff,login,public_docs,2677,0,None,8,0,0,0,0,0,0.0
USR_015,2024-01-17 10:02:28,iPhone-13,Bandung,staff,login,internal_tool,2309,0,None,10,0,0,0,0,0,0.0
USR_015,2024-01-17 12:48:56,iPhone-13,London,staff,upload,internal_tool,2549,1,location,12,0,1,0,0,0,0.2
USR_015,2024-01-18 07:53:24,iPhone-13,Bandung,staff,login,database,2516,0,None,7,0,0,0,0,0,0.0
USR_015,2024-01-19 07:03:26,iPhone-13,Bandung,staff,upload,internal_tool,2606,0,None,7,0,0,0,0,0,0.0
USR_015,2024-01-19 09:42:35,iPhone-13,Bandung,staff,file_access,database,2587,0,None,9,0,0,0,0,0,0.0
USR_015,2024-01-19 13:53:11,iPhone-13,Bandung,staff,upload,public_docs,2427,0,None,13,0,0,0,0,0,0.0
USR_015,2024-01-20 11:17:46,iPhone-13,Bandung,staff,upload,internal_tool,2191,0,None,11,0,0,0,0,0,0.0
USR_015,2024-01-20 11:34:36,iPhone-13,Bandung,staff,download,internal_tool,2285,0,None,11,0,0,0,0,0,0.0
USR_015,2024-01-22 03:51:34,iPhone-13,Bandung,staff,file_access,internal_tool,2456,1,temporal,3,0,0,1,0,0,0.2
USR_015,2024-01-22 10:21:00,iPhone-13,Bandung,staff,logout,admin_panel,2327,1,privilege,10,0,0,0,0,0,0.4
USR_015,2024-01-23 03:32:50,iPhone-13,Bandung,staff,logout,public_docs,2453,1,temporal,3,0,0,1,0,0,0.2
USR_015,2024-01-23 11:57:54,iPhone-13,Bandung,staff,file_access,internal_tool,2600,0,None,11,0,0,0,0,0,0.0
USR_015,2024-01-24 08:05:15,iPad-Pro,Bandung,staff,upload,public_docs,2427,1,behavioral,8,1,0,0,0,1,0.4
USR_015,2024-01-25 12:19:21,iPhone-13,Bandung,staff,download,public_docs,2213,0,None,12,0,0,0,0,0,0.0
USR_015,2024-01-25 13:37:56,iPhone-13,Bandung,staff,download,public_docs,2736,0,None,13,0,0,0,0,0,0.0
USR_015,2024-01-26 10:05:47,iPhone-13,Bandung,staff,logout,internal_tool,2259,0,None,10,0,0,0,0,0,0.0
USR_015,2024-01-26 12:38:44,iPhone-13,Bandung,staff,logout,admin_panel,2277,1,privilege,12,0,0,0,0,0,0.4
USR_015,2024-01-29 07:16:33,iPhone-13,Jakarta,staff,file_access,internal_tool,2549,1,location,7,0,1,0,0,0,0.2
USR_015,2024-01-29 11:42:42,iPhone-13,Bandung,staff,upload,public_docs,2277,0,None,11,0,0,0,0,0,0.0
USR_015,2024-01-29 12:28:36,iPhone-13,Bandung,staff,download,public_docs,2564,0,None,12,0,0,0,0,0,0.0
USR_015,2024-01-30 09:26:18,iPhone-13,Bandung,staff,upload,internal_tool,2265,0,None,9,0,0,0,0,0,0.0
USR_015,2024-01-30 11:45:34,iPhone-13,Bandung,staff,download,internal_tool,2185,0,None,11,0,0,0,0,0,0.0
USR_016,2024-01-01 16:56:49,Galaxy-S22,Surabaya,admin,logout,public_docs,4358,0,None,16,0,0,0,0,0,0.0
USR_016,2024-01-02 10:15:05,Galaxy-S22,Surabaya,admin,download,server,4694,0,None,10,0,0,0,0,0,0.0
USR_016,2024-01-02 16:20:51,Galaxy-S22,Surabaya,admin,upload,internal_tool,4465,0,None,16,0,0,0,0,0,0.0
USR_016,2024-01-03 12:38:58,Galaxy-S22,Surabaya,admin,file_access,admin_panel,4665,0,None,12,0,0,0,0,0,0.0
USR_016,2024-01-03 13:28:56,Galaxy-S22,Surabaya,admin,file_access,public_docs,4669,0,None,13,0,0,0,0,0,0.0
USR_016,2024-01-03 13:29:25,Galaxy-S22,Surabaya,admin,download,admin_panel,4434,0,None,13,0,0,0,0,0,0.0
USR_016,2024-01-04 15:38:14,Galaxy-S22,Surabaya,admin,upload,server,4276,0,None,15,0,0,0,0,0,0.0
USR_016,2024-01-05 13:01:28,Galaxy-S22,Surabaya,admin,upload,database,4503,0,None,13,0,0,0,0,0,0.0
USR_016,2024-01-07 12:44:18,Galaxy-S22,Surabaya,admin,upload,database,4413,0,None,12,0,0,0,0,0,0.0
USR_016,2024-01-08 16:33:08,Galaxy-S22,Surabaya,admin,login,public_docs,4147,0,None,16,0,0,0,0,0,0.0
USR_016,2024-01-09 10:04:55,Galaxy-S22,Surabaya,admin,logout,server,4178,0,None,10,0,0,0,0,0,0.0
USR_016,2024-01-09 12:27:13,Galaxy-S22,Surabaya,admin,login,server,4465,0,None,12,0,0,0,0,0,0.0
USR_016,2024-01-09 15:14:40,Galaxy-S22,Surabaya,admin,upload,internal_tool,4211,0,None,15,0,0,0,0,0,0.0
USR_016,2024-01-10 10:05:59,Galaxy-S22,Surabaya,admin,upload,public_docs,4294,0,None,10,0,0,0,0,0,0.0
USR_016,2024-01-10 10:49:14,iPhone-13,Surabaya,admin,upload,server,4377,1,behavioral,10,1,0,0,0,1,0.4
USR_016,2024-01-10 13:57:39,Galaxy-S22,Surabaya,admin,file_access,admin_panel,4598,0,None,13,0,0,0,0,0,0.0
USR_016,2024-01-11 12:11:24,Galaxy-S22,Surabaya,admin,download,admin_panel,4261,0,None,12,0,0,0,0,0,0.0
USR_016,2024-01-11 14:26:24,ThinkPad-T14,Surabaya,admin,upload,server,4727,1,behavioral,14,1,0,0,0,0,0.2
USR_016,2024-01-11 15:15:07,Galaxy-S22,Surabaya,admin,upload,database,4488,0,None,15,0,0,0,0,0,0.0
USR_016,2024-01-12 10:33:13,Galaxy-S22,Surabaya,admin,download,server,4653,0,None,10,0,0,0,0,0,0.0
USR_016,2024-01-12 15:50:25,Galaxy-S22,Surabaya,admin,login,server,4590,0,None,15,0,0,0,0,0,0.0
USR_016,2024-01-15 10:17:39,Galaxy-S22,Surabaya,admin,file_access,server,4471,0,None,10,0,0,0,0,0,0.0
USR_016,2024-01-16 13:19:50,Galaxy-S22,Surabaya,admin,login,database,4424,0,None,13,0,0,0,0,0,0.0
USR_016,2024-01-16 15:20:08,Galaxy-S22,Surabaya,admin,login,database,4236,0,None,15,0,0,0,0,0,0.0
USR_016,2024-01-17 12:56:28,Galaxy-S22,Surabaya,admin,upload,internal_tool,4370,0,None,12,0,0,0,0,0,0.0
USR_016,2024-01-17 13:18:16,Galaxy-S22,Surabaya,admin,login,internal_tool,4459,0,None,13,0,0,0,0,0,0.0
USR_016,2024-01-18 10:27:38,Galaxy-S22,Surabaya,admin,login,admin_panel,4270,0,None,10,0,0,0,0,0,0.0
USR_016,2024-01-19 09:57:07,Galaxy-S22,Surabaya,admin,file_access,public_docs,4147,0,None,9,0,0,0,0,0,0.0
USR_016,2024-01-19 10:05:06,Galaxy-S22,Surabaya,admin,login,admin_panel,4159,0,None,10,0,0,0,0,0,0.0
USR_016,2024-01-19 11:21:40,Galaxy-S22,Surabaya,admin,file_access,admin_panel,4568,0,None,11,0,0,0,0,0,0.0
USR_016,2024-01-21 13:23:46,Galaxy-S22,Tokyo,admin,logout,database,4726,1,location,13,0,1,0,0,0,0.2
USR_016,2024-01-21 14:08:26,Galaxy-S22,Surabaya,admin,logout,server,4371,0,None,14,0,0,0,0,0,0.0
USR_016,2024-01-21 15:28:01,Galaxy-S22,Surabaya,admin,download,internal_tool,4311,0,None,15,0,0,0,0,0,0.0
USR_016,2024-01-22 16:01:25,Galaxy-S22,Surabaya,admin,upload,public_docs,4500,0,None,16,0,0,0,0,0,0.0
USR_016,2024-01-23 10:48:23,Galaxy-S22,Surabaya,admin,file_access,server,4462,0,None,10,0,0,0,0,0,0.0
USR_016,2024-01-23 15:39:51,Galaxy-S22,Surabaya,admin,login,public_docs,4384,0,None,15,0,0,0,0,0,0.0
USR_016,2024-01-24 10:39:33,MacBook-Pro,Surabaya,admin,download,internal_tool,4673,1,behavioral,10,1,0,0,0,1,0.4
USR_016,2024-01-24 15:07:47,Galaxy-S22,Surabaya,admin,logout,internal_tool,4691,0,None,15,0,0,0,0,0,0.0
USR_016,2024-01-25 10:12:28,Galaxy-S22,Surabaya,admin,download,server,4203,0,None,10,0,0,0,0,0,0.0
USR_016,2024-01-26 12:26:25,Galaxy-S22,Surabaya,admin,logout,public_docs,4307,0,None,12,0,0,0,0,0,0.0
USR_016,2024-01-28 11:11:08,Galaxy-S22,Surabaya,admin,upload,server,4564,0,None,11,0,0,0,0,0,0.0
USR_016,2024-01-29 10:55:24,Galaxy-S22,Surabaya,admin,upload,public_docs,4564,0,None,10,0,0,0,0,0,0.0
USR_016,2024-01-30 10:41:53,Galaxy-S22,Surabaya,admin,file_access,public_docs,61042,0,session,10,0,0,0,0,0,0.0
USR_017,2024-01-01 08:32:54,iPad-Pro,Surabaya,staff,logout,public_docs,1797,0,None,8,0,0,0,0,0,0.0
USR_017,2024-01-02 07:17:48,iPad-Pro,Surabaya,staff,file_access,public_docs,2120,0,None,7,0,0,0,0,0,0.0
USR_017,2024-01-02 12:15:46,iPad-Pro,Surabaya,staff,login,database,1795,0,None,12,0,0,0,0,0,0.0
USR_017,2024-01-03 12:12:47,iPad-Pro,Surabaya,staff,upload,public_docs,2027,0,None,12,0,0,0,0,0,0.0
USR_017,2024-01-03 12:17:37,iPad-Pro,Surabaya,staff,logout,database,1840,0,None,12,0,0,0,0,0,0.0
USR_017,2024-01-03 13:16:00,iPad-Pro,Surabaya,staff,logout,internal_tool,45,1,session,13,0,0,0,1,0,0.2
USR_017,2024-01-04 07:26:46,iPad-Pro,Surabaya,staff,download,database,1864,0,None,7,0,0,0,0,0,0.0
USR_017,2024-01-05 10:41:37,iPad-Pro,Surabaya,staff,download,public_docs,1908,0,None,10,0,0,0,0,0,0.0
USR_017,2024-01-05 11:36:59,iPad-Pro,Surabaya,staff,login,public_docs,1886,0,None,11,0,0,0,0,0,0.0
USR_017,2024-01-05 14:20:42,iPad-Pro,Surabaya,staff,login,database,1737,0,None,14,0,0,0,0,0,0.0
USR_017,2024-01-06 13:23:18,iPad-Pro,Surabaya,staff,download,database,2048,0,None,13,0,0,0,0,0,0.0
USR_017,2024-01-07 07:45:19,iPad-Pro,Surabaya,staff,logout,database,33,1,session,7,0,0,0,1,0,0.2
USR_017,2024-01-07 09:48:14,iPad-Pro,Surabaya,staff,download,internal_tool,2116,0,None,9,0,0,0,0,0,0.0
USR_017,2024-01-08 09:44:13,iPad-Pro,Surabaya,staff,login,database,1663,0,None,9,0,0,0,0,0,0.0
USR_017,2024-01-08 10:26:06,iPad-Pro,Surabaya,staff,file_access,internal_tool,1748,0,None,10,0,0,0,0,0,0.0
USR_017,2024-01-09 07:30:30,iPad-Pro,Surabaya,staff,logout,database,1689,0,None,7,0,0,0,0,0,0.0
USR_017,2024-01-09 08:49:15,iPad-Pro,Surabaya,staff,logout,database,1689,0,None,8,0,0,0,0,0,0.0
USR_017,2024-01-10 08:15:15,iPad-Pro,Surabaya,staff,upload,database,1864,0,None,8,0,0,0,0,0,0.0
USR_017,2024-01-10 11:06:26,iPad-Pro,Surabaya,staff,upload,public_docs,1709,0,None,11,0,0,0,0,0,0.0
USR_017,2024-01-11 10:21:55,iPad-Pro,Surabaya,staff,file_access,database,2065,0,None,10,0,0,0,0,0,0.0
USR_017,2024-01-12 08:12:40,iPad-Pro,Surabaya,staff,download,database,1995,0,None,8,0,0,0,0,0,0.0
USR_017,2024-01-13 10:09:40,iPad-Pro,Surabaya,staff,logout,admin_panel,2219,1,privilege,10,0,0,0,0,0,0.4
USR_017,2024-01-13 10:48:40,iPad-Pro,Surabaya,staff,upload,internal_tool,1851,0,None,10,0,0,0,0,0,0.0
USR_017,2024-01-13 12:44:29,iPad-Pro,Surabaya,staff,upload,public_docs,1850,0,None,12,0,0,0,0,0,0.0
USR_017,2024-01-15 12:42:02,iPad-Pro,Surabaya,staff,download,internal_tool,1821,0,None,12,0,0,0,0,0,0.0
USR_017,2024-01-16 12:17:35,iPad-Pro,Surabaya,staff,login,internal_tool,1680,0,None,12,0,0,0,0,0,0.0
USR_017,2024-01-17 08:16:42,iPad-Pro,Surabaya,staff,upload,database,1744,0,None,8,0,0,0,0,0,0.0
USR_017,2024-01-17 11:36:09,iPad-Pro,Surabaya,staff,upload,admin_panel,1923,1,privilege,11,0,0,0,0,0,0.4
USR_017,2024-01-17 11:52:57,iPad-Pro,Surabaya,staff,login,internal_tool,1664,0,None,11,0,0,0,0,0,0.0
USR_017,2024-01-18 14:18:06,iPad-Pro,Surabaya,staff,file_access,public_docs,2137,0,None,14,0,0,0,0,0,0.0
USR_017,2024-01-19 14:21:03,iPad-Pro,Surabaya,staff,login,public_docs,1643,0,None,14,0,0,0,0,0,0.0
USR_017,2024-01-19 14:24:38,iPad-Pro,Surabaya,staff,logout,internal_tool,1903,0,None,14,0,0,0,0,0,0.0
USR_017,2024-01-22 07:35:08,iPad-Pro,Surabaya,staff,login,internal_tool,2170,0,None,7,0,0,0,0,0,0.0
USR_017,2024-01-22 13:48:37,iPad-Pro,Surabaya,staff,file_access,public_docs,2157,0,None,13,0,0,0,0,0,0.0
USR_017,2024-01-22 14:05:56,iPad-Pro,Surabaya,staff,logout,internal_tool,2133,0,None,14,0,0,0,0,0,0.0
USR_017,2024-01-23 08:38:59,ThinkPad-T14,Surabaya,staff,logout,database,1845,1,behavioral,8,1,0,0,0,0,0.2
USR_017,2024-01-23 09:07:28,iPad-Pro,Surabaya,staff,login,database,1708,0,None,9,0,0,0,0,0,0.0
USR_017,2024-01-23 09:16:08,iPad-Pro,Surabaya,staff,login,database,1930,0,None,9,0,0,0,0,0,0.0
USR_017,2024-01-24 08:07:29,iPad-Pro,Surabaya,staff,download,public_docs,1675,0,None,8,0,0,0,0,0,0.0
USR_017,2024-01-25 10:01:19,iPad-Pro,Surabaya,staff,login,database,2027,0,None,10,0,0,0,0,0,0.0
USR_017,2024-01-25 11:31:16,iPad-Pro,Surabaya,staff,upload,internal_tool,1966,0,None,11,0,0,0,0,0,0.0
USR_017,2024-01-25 13:10:02,iPad-Pro,Surabaya,staff,download,database,1965,0,None,13,0,0,0,0,0,0.0
USR_017,2024-01-26 10:47:18,iPad-Pro,Surabaya,staff,logout,internal_tool,2192,0,None,10,0,0,0,0,0,0.0
USR_017,2024-01-26 11:46:20,iPad-Pro,Surabaya,staff,logout,database,1943,0,None,11,0,0,0,0,0,0.0
USR_017,2024-01-26 12:23:52,iPad-Pro,Surabaya,staff,logout,internal_tool,1715,0,None,12,0,0,0,0,0,0.0
USR_017,2024-01-29 08:49:43,iPad-Pro,Surabaya,staff,logout,public_docs,2084,0,None,8,0,0,0,0,0,0.0
USR_017,2024-01-29 14:01:56,iPad-Pro,Surabaya,staff,logout,database,1725,0,None,14,0,0,0,0,0,0.0
USR_017,2024-01-30 09:47:18,iPad-Pro,Surabaya,staff,file_access,database,16,1,session,9,0,0,0,1,0,0.2
USR_017,2024-01-30 09:55:46,iPad-Pro,Surabaya,staff,login,public_docs,1694,0,None,9,0,0,0,0,0,0.0
USR_017,2024-01-30 12:03:01,iPad-Pro,Surabaya,staff,login,public_docs,1764,0,None,12,0,0,0,0,0,0.0
USR_018,2024-01-01 08:44:11,iPad-Pro,Surabaya,staff,logout,database,3875,0,None,8,0,0,0,0,0,0.0
USR_018,2024-01-01 09:51:30,ThinkPad-T14,Surabaya,staff,login,internal_tool,4164,1,behavioral,9,1,0,0,0,1,0.4
USR_018,2024-01-02 08:28:43,iPad-Pro,Surabaya,staff,logout,public_docs,56677,0,session,8,0,0,0,0,0,0.0
USR_018,2024-01-02 12:37:44,iPad-Pro,Surabaya,staff,download,database,3745,0,None,12,0,0,0,0,0,0.0
USR_018,2024-01-02 15:10:50,iPad-Pro,Surabaya,staff,logout,database,4160,0,None,15,0,0,0,0,0,0.0
USR_018,2024-01-03 09:50:47,iPad-Pro,Surabaya,staff,download,public_docs,3859,0,None,9,0,0,0,0,0,0.0
USR_018,2024-01-03 14:15:23,iPad-Pro,Surabaya,staff,file_access,public_docs,4198,0,None,14,0,0,0,0,0,0.0
USR_018,2024-01-04 15:53:04,iPad-Pro,Surabaya,staff,logout,internal_tool,3805,0,None,15,0,0,0,0,0,0.0
USR_018,2024-01-05 09:32:47,iPad-Pro,Surabaya,staff,logout,database,63244,0,session,9,0,0,0,0,0,0.0
USR_018,2024-01-06 03:32:00,iPad-Pro,Surabaya,staff,download,database,3798,1,temporal,3,0,0,1,0,0,0.2
USR_018,2024-01-06 12:20:03,iPad-Pro,Surabaya,staff,logout,database,3888,0,None,12,0,0,0,0,0,0.0
USR_018,2024-01-06 12:24:02,iPad-Pro,Surabaya,staff,logout,admin_panel,3984,1,privilege,12,0,0,0,0,0,0.4
USR_018,2024-01-08 15:21:04,iPad-Pro,Surabaya,staff,upload,database,4100,0,None,15,0,0,0,0,0,0.0
USR_018,2024-01-09 11:04:10,iPad-Pro,Surabaya,staff,login,public_docs,3685,0,None,11,0,0,0,0,0,0.0
USR_018,2024-01-09 15:55:54,iPad-Pro,Surabaya,staff,login,database,3755,0,None,15,0,0,0,0,0,0.0
USR_018,2024-01-10 12:07:53,iPad-Pro,Surabaya,staff,download,database,4216,0,None,12,0,0,0,0,0,0.0
USR_018,2024-01-10 14:04:49,iPad-Pro,Surabaya,staff,download,database,4172,0,None,14,0,0,0,0,0,0.0
USR_018,2024-01-11 10:05:04,iPad-Pro,Surabaya,staff,upload,public_docs,3683,0,None,10,0,0,0,0,0,0.0
USR_018,2024-01-11 14:50:35,iPad-Pro,Surabaya,staff,logout,database,3902,0,None,14,0,0,0,0,0,0.0
USR_018,2024-01-12 08:06:03,iPad-Pro,Surabaya,staff,logout,internal_tool,4181,0,None,8,0,0,0,0,0,0.0
USR_018,2024-01-12 10:18:59,iPad-Pro,Surabaya,staff,upload,database,4110,0,None,10,0,0,0,0,0,0.0
USR_018,2024-01-12 11:23:30,iPad-Pro,Surabaya,staff,login,internal_tool,3843,0,None,11,0,0,0,0,0,0.0
USR_018,2024-01-15 11:48:51,iPad-Pro,Surabaya,staff,file_access,internal_tool,4239,0,None,11,0,0,0,0,0,0.0
USR_018,2024-01-15 11:57:52,iPad-Pro,Surabaya,staff,login,public_docs,4021,0,None,11,0,0,0,0,0,0.0
USR_018,2024-01-16 10:19:01,iPad-Pro,Tokyo,staff,file_access,database,4239,1,location,10,0,1,0,0,0,0.2
USR_018,2024-01-16 10:57:50,iPad-Pro,New York,staff,download,public_docs,4030,1,location,10,0,1,0,0,0,0.2
USR_018,2024-01-16 15:57:52,iPad-Pro,Surabaya,staff,download,database,3722,0,None,15,0,0,0,0,0,0.0
USR_018,2024-01-17 09:13:19,iPad-Pro,Surabaya,staff,download,public_docs,3708,0,None,9,0,0,0,0,0,0.0
USR_018,2024-01-18 13:40:54,ThinkPad-T14,Surabaya,staff,login,public_docs,4118,1,behavioral,13,1,0,0,0,0,0.2
USR_018,2024-01-19 09:56:55,iPad-Pro,Bandung,staff,file_access,internal_tool,4179,1,location,9,0,1,0,0,0,0.2
USR_018,2024-01-19 12:00:43,iPad-Pro,Surabaya,staff,file_access,internal_tool,3715,0,None,12,0,0,0,0,0,0.0
USR_018,2024-01-19 12:30:39,iPad-Pro,Surabaya,staff,file_access,database,3797,0,None,12,0,0,0,0,0,0.0
USR_018,2024-01-21 09:09:34,iPad-Pro,Surabaya,staff,upload,database,4151,0,None,9,0,0,0,0,0,0.0
USR_018,2024-01-21 15:17:29,iPad-Pro,Surabaya,staff,upload,database,4117,0,None,15,0,0,0,0,0,0.0
USR_018,2024-01-21 15:39:36,iPad-Pro,Surabaya,staff,file_access,database,3830,0,None,15,0,0,0,0,0,0.0
USR_018,2024-01-22 08:40:33,iPad-Pro,Surabaya,staff,logout,public_docs,3995,0,None,8,0,0,0,0,0,0.0
USR_018,2024-01-22 10:45:04,iPad-Pro,Surabaya,staff,upload,public_docs,4015,0,None,10,0,0,0,0,0,0.0
USR_018,2024-01-22 12:08:12,iPad-Pro,Surabaya,staff,upload,internal_tool,3859,0,None,12,0,0,0,0,0,0.0
USR_018,2024-01-23 13:36:46,iPad-Pro,Surabaya,staff,login,public_docs,3910,0,None,13,0,0,0,0,0,0.0
USR_018,2024-01-24 11:34:09,iPad-Pro,Surabaya,staff,login,database,3749,0,None,11,0,0,0,0,0,0.0
USR_018,2024-01-24 15:59:02,iPad-Pro,Surabaya,staff,login,database,4174,0,None,15,0,0,0,0,0,0.0
USR_018,2024-01-25 14:38:37,iPad-Pro,Surabaya,staff,file_access,public_docs,4232,0,None,14,0,0,0,0,0,0.0
USR_018,2024-01-26 11:50:02,iPad-Pro,Surabaya,staff,file_access,database,4255,0,None,11,0,0,0,0,0,0.0
USR_018,2024-01-26 14:01:23,iPad-Pro,Surabaya,staff,upload,internal_tool,4246,0,None,14,0,0,0,0,0,0.0
USR_018,2024-01-29 02:24:01,iPad-Pro,Surabaya,staff,logout,public_docs,3736,1,temporal,2,0,0,1,0,0,0.2
USR_018,2024-01-29 15:03:04,iPad-Pro,Surabaya,staff,logout,internal_tool,3889,0,None,15,0,0,0,0,0,0.0
USR_018,2024-01-30 08:47:33,iPad-Pro,Surabaya,staff,logout,public_docs,4053,0,None,8,0,0,0,0,0,0.0
USR_018,2024-01-30 15:01:35,iPad-Pro,Surabaya,staff,login,internal_tool,4078,0,None,15,0,0,0,0,0,0.0
USR_018,2024-01-30 15:27:06,iPad-Pro,Surabaya,staff,download,public_docs,4059,0,None,15,0,0,0,0,0,0.0
USR_019,2024-01-01 07:13:07,Galaxy-S22,Surabaya,staff,login,internal_tool,5862,0,None,7,0,0,0,0,0,0.0
USR_019,2024-01-01 13:08:07,Galaxy-S22,Surabaya,staff,logout,public_docs,5941,0,None,13,0,0,0,0,0,0.0
USR_019,2024-01-02 11:40:03,Galaxy-S22,Surabaya,staff,file_access,admin_panel,5945,1,privilege,11,0,0,0,0,0,0.4
USR_019,2024-01-03 13:39:39,Galaxy-S22,Surabaya,staff,login,admin_panel,5775,1,privilege,13,0,0,0,0,0,0.4
USR_019,2024-01-04 07:35:21,Galaxy-S22,Surabaya,staff,logout,database,5652,0,None,7,0,0,0,0,0,0.0
USR_019,2024-01-04 11:06:43,Galaxy-S22,Surabaya,staff,logout,public_docs,6043,0,None,11,0,0,0,0,0,0.0
USR_019,2024-01-04 11:10:18,Galaxy-S22,Bandung,staff,logout,internal_tool,5593,1,location,11,0,1,0,0,0,0.2
USR_019,2024-01-05 10:40:20,Galaxy-S22,Surabaya,staff,login,database,5751,0,None,10,0,0,0,0,0,0.0
USR_019,2024-01-05 12:20:51,Galaxy-S22,Surabaya,staff,download,database,5762,0,None,12,0,0,0,0,0,0.0
USR_019,2024-01-08 09:27:24,Galaxy-S22,Surabaya,staff,upload,internal_tool,5618,0,None,9,0,0,0,0,0,0.0
USR_019,2024-01-08 14:00:06,Galaxy-S22,Surabaya,staff,logout,database,5540,0,None,14,0,0,0,0,0,0.0
USR_019,2024-01-09 12:05:47,Galaxy-S22,Surabaya,staff,login,database,5805,0,None,12,0,0,0,0,0,0.0
USR_019,2024-01-09 12:47:26,Galaxy-S22,Surabaya,staff,login,public_docs,5609,0,None,12,0,0,0,0,0,0.0
USR_019,2024-01-10 07:27:04,Galaxy-S22,Surabaya,staff,upload,internal_tool,5843,0,None,7,0,0,0,0,0,0.0
USR_019,2024-01-10 13:24:44,Galaxy-S22,Surabaya,staff,upload,database,5809,0,None,13,0,0,0,0,0,0.0
USR_019,2024-01-10 14:20:01,Galaxy-S22,Surabaya,staff,download,internal_tool,6071,0,None,14,0,0,0,0,0,0.0
USR_019,2024-01-11 07:31:49,Galaxy-S22,Surabaya,staff,upload,public_docs,6033,0,None,7,0,0,0,0,0,0.0
USR_019,2024-01-12 08:33:21,Galaxy-S22,Surabaya,staff,logout,internal_tool,5973,0,None,8,0,0,0,0,0,0.0
USR_019,2024-01-12 11:15:36,Galaxy-S22,Surabaya,staff,file_access,internal_tool,5621,0,None,11,0,0,0,0,0,0.0
USR_019,2024-01-15 13:47:19,Galaxy-S22,Surabaya,staff,logout,database,6070,0,None,13,0,0,0,0,0,0.0
USR_019,2024-01-16 14:47:14,Galaxy-S22,Surabaya,staff,file_access,admin_panel,5911,1,privilege,14,0,0,0,0,0,0.4
USR_019,2024-01-17 09:01:22,Galaxy-S22,Surabaya,staff,upload,public_docs,5552,0,None,9,0,0,0,0,0,0.0
USR_019,2024-01-17 13:35:29,Galaxy-S22,Surabaya,staff,file_access,database,5723,0,None,13,0,0,0,0,0,0.0
USR_019,2024-01-18 08:13:27,Galaxy-S22,Surabaya,staff,login,database,6071,0,None,8,0,0,0,0,0,0.0
USR_019,2024-01-18 11:40:48,Galaxy-S22,Surabaya,staff,logout,public_docs,5772,0,None,11,0,0,0,0,0,0.0
USR_019,2024-01-18 12:31:22,Galaxy-S22,Surabaya,staff,download,database,6048,0,None,12,0,0,0,0,0,0.0
USR_019,2024-01-19 09:48:52,Galaxy-S22,Surabaya,staff,logout,internal_tool,5710,0,None,9,0,0,0,0,0,0.0
USR_019,2024-01-21 09:05:37,Galaxy-S22,Surabaya,staff,login,internal_tool,5728,0,None,9,0,0,0,0,0,0.0
USR_019,2024-01-21 10:43:20,Galaxy-S22,Surabaya,staff,logout,database,5543,0,None,10,0,0,0,0,0,0.0
USR_019,2024-01-22 12:03:37,Galaxy-S22,Surabaya,staff,logout,internal_tool,5985,0,None,12,0,0,0,0,0,0.0
USR_019,2024-01-23 07:32:29,Galaxy-S22,Surabaya,staff,logout,public_docs,6116,0,None,7,0,0,0,0,0,0.0
USR_019,2024-01-23 08:24:47,Galaxy-S22,Surabaya,staff,upload,internal_tool,5665,0,None,8,0,0,0,0,0,0.0
